iterID,x1,x2,ParetoFamily,Pareto_f1,Pareto_f2,Pareto_f3
1,0.2857961659903624,0.8943454655655358,26,0.9738988607960053,111.34786592401444,57.95014194972852
1,2.243928658530642,0.8414865482280743,26,5.7622170555438625,77.46400235442852,58.94400523967239
1,1.9242875420924648,1.6303529060634232,26,6.35738787806938,76.57124202051634,45.09409531169214
1,1.3631158622524564,1.8419805013631052,26,5.273151687997654,84.59891878875649,41.6033870423135
1,3.254876048107935,0.25832428123932993,26,10.674894429717806,67.99886123410661,69.91476857812208
1,2.7607375532183704,1.7295111329481139,26,10.610793703881715,63.1141457363894,43.43604297517659
1,2.0558833484572023,2.280941844769186,26,9.436347335701946,70.499909266949,34.65669707210626
1,1.2517003337806072,2.773671860753349,26,9.277547934994042,81.50600504597364,27.178511039632017
1,3.8681929643726276,0.759466468850032,26,15.531739382116275,55.59218069200132,60.43406352474307
1,3.034234372425899,1.888200885164566,26,12.77047190274498,58.21648542210901,40.839282225736525
1,2.735132616373793,2.4944547055424735,26,13.71107806378171,59.060050838564536,31.349264377646264
1,2.122631673973193,2.872135761101978,26,12.764032588511006,66.5699240224453,25.76270490761099
1,0.8949384830314975,3.6105744719863795,26,13.836299389889227,84.84438963365487,15.855529552593545
1,4.786733359622337,0.22909750001315204,26,22.937646967621404,49.915352327998285,70.43491073317315
1,3.756021455078934,1.8802343401927963,26,17.63691246745738,48.716875885227836,40.9499369699101
1,3.0792381945919187,2.628107874164022,26,16.39166531041481,53.52388853061118,29.312741317632653
1,2.8144336540465758,2.8487666949915225,26,16.0435443867263,56.25530500853732,26.086457789785896
1,1.6881406870528626,3.5035291338517363,26,15.109782436681638,71.31889970925023,17.23286684612259
1,4.578292203214394,0.9791443554446487,26,21.923941416253065,45.57119165017362,56.38655090859314
1,3.4318556246958116,2.5501436056614994,26,18.276523608941456,49.14113993879109,30.4872879836663
1,3.094298989701703,2.763307199474938,26,17.21369528181474,52.6895545056899,27.312847532660385
1,2.419089371119562,3.504163843294207,26,18.120441785904553,59.685819457637216,17.22592671825617
1,1.123528838448902,4.314944038943823,26,19.882078565130477,79.267183656351,7.349364165967831
1,4.178206504610799,2.4511053912502065,26,23.463163570936842,40.38052050354759,31.98913964549222
1,3.537752352209507,2.900904366474851,26,20.9272389127757,46.161307608113916,25.333639071818702
1,3.0690777149255393,3.5173339915919732,26,21.792305618187353,50.222627430011585,17.05316763332867
1,2.107580417308699,4.33332452700958,26,23.20517205270318,62.724802923279036,7.171289303309585
1,4.1891101378627855,2.979289483081774,26,26.405354508551078,37.84336637563485,24.21993481970303
1,3.3521602161418977,3.7278007613435085,26,25.13424559228119,45.80620379734251,14.395696639910291
1,2.824984723131194,4.3835433150081595,26,27.21031604835691,51.8567016412707,6.62267895234023
1,4.888735813293249,3.1368586540956827,26,33.57009584279726,29.590904307933954,22.036604109768163
1,4.057079967505739,3.691273980131458,26,30.024574598936635,37.03410304941731,14.84243644443512
1,3.5845535735875913,4.400888531105585,26,32.16382506706275,41.52860364209283,6.4456113864966476
1,4.926805483254079,3.5494820275599537,26,36.54451711435223,27.832754851260063,16.61057561091703
1,3.8288890267281763,4.692878157321872,26,36.48001092778868,38.186738516260576,3.2738082627657867
1,4.620416018659734,4.65767572329132,26,42.30824162221398,29.025882800003117,3.6695948834430574
1,4.182654902880416,1.7106354282535738,26,20.42054204604263,44.654321202965434,43.71252397411758
1,3.0497625495877934,2.233975226684834,26,14.292146906540438,55.9651413847715,35.378430181592606
1,4.728417071301564,1.6789206462792694,26,25.1931714396315,38.82035801470005,44.218857952092335
1,2.9823397786699584,1.2135000418655224,26,10.373840426231162,63.598560470818406,52.238935596056265
1,2.009491654737858,0.8413065716057011,26,4.768301079459228,81.16136063944839,58.94710720758563
1,4.815849969119801,2.4101588602120123,26,28.980620688096998,33.57825833282934,32.59913025147771
2,1.4939048557981538,0.4519401645711585,8,2.48560909714325,93.11398689346194,66.18466527874968
2,0.5273741556196365,1.2561096512949117,8,1.8622890322393424,103.79419866102799,51.24837452289425
2,1.87976992111046,1.1312038476047004,8,4.8301574321506475,80.92692905760669,53.66883785233277
2,1.7519057172596055,1.841973374394482,8,6.394743481214377,77.95196530348379,41.48930235148459
2,0.7772552758948033,2.3240265446559367,8,6.048427850097886,92.32305098667607,33.83805328545505
2,2.9235035403223537,1.3270755881420149,8,10.334303834746837,63.61553478513163,50.24833271942821
2,2.5391114542335647,2.0582458739306038,8,10.684172002501104,64.3256919851911,38.08674453549709
2,1.747810074886054,2.7100117332471463,8,10.335598743510584,73.26907181719223,28.19436351811725
2,0.6737114544584601,3.1508779929510435,8,10.417197317279655,90.45587817593713,21.97383776762976
2,3.7038138802347524,1.1547881171297558,8,15.051409088168452,54.43768551447364,53.26221775418908
2,2.9924552992638844,2.2187450151734773,8,13.891195608764313,56.87932853442584,35.61344367624781
2,2.6523558636866533,2.6700506936307877,8,14.162299791118574,59.394524708978885,28.594638080816527
2,1.85547807868751,2.997119570709618,8,12.388722439062539,70.28901318101467,23.941463767593884
2,0.734703004346626,3.787168492284268,8,14.883292120312014,87.31410415578783,13.648695080088896
2,3.585547155849433,2.188502959088226,8,17.645001774275606,49.06584152593453,36.09039535623873
2,3.033946588103463,2.840592825542374,8,17.251121141877583,53.16420316377642,26.198363345282672
2,2.7556654255029285,3.0730787908228283,8,17.021723333587847,56.16091392447313,22.63285648690952
2,1.6981843843325728,3.7963586925292168,8,17.325429925524045,70.40957791571276,13.343403938379513
2,4.2356130807528505,1.7912000404248183,8,21.21758107363986,43.51490513144987,41.99467888289304
2,3.315977215157067,2.802187140402115,8,18.798869177601524,49.47640200881544,26.920155277328988
2,2.998225211132366,2.98691148586809,8,17.876672238571167,53.035458356436195,24.015247172680425
2,2.407164676068106,3.5738657962504936,8,18.61690680036026,59.737895104509064,15.786467819974387
2,1.1266039900293072,4.407961149089038,8,20.700511128344463,79.0914819952748,6.301018610630553
2,4.095412781719394,2.7288181574854065,8,24.174003380591625,39.96171408370833,27.68500054125662
2,3.465899711470719,3.1152785753449703,8,21.635976210832077,46.183527510701715,22.458137930730842
2,3.131691585843233,3.5923162935215447,8,22.677939416922086,49.10393718706956,15.81457584479583
2,2.0943875590751206,4.414350240429118,8,23.87299178740089,62.85812248748992,6.215216997127282
2,4.960816641379023,2.6277594981011525,8,31.2161834515231,31.034837505727566,30.389201382906506
2,4.21249563214375,3.070109060311998,8,27.01862748754842,37.168304308376804,23.286838059538404
2,3.3337152283489146,3.8677620553080425,8,26.107515934787862,45.7455666059432,12.67204359540617
2,2.882698009436886,4.44708110370268,8,28.137175583636235,51.02327887616789,6.034695516855145
2,4.837460617515232,3.417743241999536,8,34.46977990028314,29.261334642017665,20.545031672244548
2,4.022934568576485,3.908305177467809,8,31.39736579908081,37.08337338005343,13.200488287504264
2,3.3612202969085203,4.659762412614503,8,33.09186107150847,44.386879118821795,4.200514074072451
2,4.824014752755666,3.9856569158466915,8,38.33053554763981,28.14192715587494,14.595695585408127
2,3.7156967024293786,4.908133808866493,8,37.81489140912879,39.85818423093063,2.2490376538697845
2,1.1231206306601114,2.93557003019846,8,9.920324338354078,83.1259227952574,25.074195702810787
2,4.683129595762368,0.38614748642054,8,22.10926340343008,49.54432534676869,67.12350396539998
3,1.4591427581542973,0.8672867918694555,103,2.8994842629856397,90.06800180991414,58.250954416052096
3,2.079266874782646,1.1340804550412587,103,5.615807331918676,77.7373952847062,53.63850917716573
3,1.7590301086896851,1.8774519708434338,103,6.566606332651391,77.6194604728888,40.87237923055846
3,1.055067868711034,2.195816648552054,103,5.8662568746161625,87.83506460729726,35.90038672427256
3,2.911137671027559,1.3487119477640586,103,10.3024488887534,63.66300763675076,49.89989806595935
3,2.612784500016419,2.0650712136910294,103,11.120599152575195,63.20069560643223,37.864639677890324
3,1.9968858370385845,2.4521850169231127,103,9.924021874707483,70.49188389534369,32.508570303990616
3,0.9825263935456473,3.0578381833545554,103,10.40584951488945,85.1323986020536,23.454192854197625
3,3.7159621726909755,1.3370324192395397,103,15.572972242161782,52.901479614704286,50.0715401322006
3,2.9287883779824586,2.3461137275542305,103,14.112031307568156,57.09631460760183,34.00099441362579
3,2.611540196388795,2.77821781256936,103,14.544544459375068,59.451595037731764,26.84972009887047
3,1.9586860795556251,3.163795842594697,103,13.809665967338418,67.99988610968947,21.502711830392165
3,0.6980500531377074,3.743506540715572,103,14.520468304462094,88.11259822361588,13.989740734321927
3,5.0,0.6404930447825702,103,25.414296597273676,44.029419544125005,62.58582176511896
3,3.6020842085282667,2.248828387430622,103,18.007493611886115,48.484270597829436,34.930975186193535
3,3.077359531013676,2.8852860919138457,103,17.737554692497742,52.2778729366059,24.970128520455727
3,2.7659969589879996,3.1387981768156137,103,17.47628926297564,55.65091401468105,21.49971226684469
3,1.6294869142371629,3.7952184317239226,103,17.063029818378325,71.51315680280472,13.320930448940725
3,4.217729641278767,1.9211041868394068,103,21.534958108135182,42.8047498844124,40.376715811704386
3,3.344059175647071,2.8255611000192307,103,19.1081813764139,48.94756429057534,25.839357717756183
3,3.1462494816835584,2.942977202621691,103,18.490009827420234,51.06198995525648,24.134191613762667
3,2.161461385235582,4.063499042621674,103,21.184610773682074,62.36501542699516,10.51966378167928
3,1.0562436856785484,4.520675687350605,103,21.458365941383576,80.24589997669165,4.496580044584178
3,4.141425311258951,2.6786885209270617,103,24.313045169084234,39.674038142868746,27.934803213932
3,3.4880435443304485,3.133141346388801,103,21.92205523239369,45.712495956948985,21.86162294364098
3,2.8501567332176685,3.888185943542901,103,23.272368401262106,52.443063429561704,12.339121461248045
3,1.7858824073408528,4.66499913402986,103,24.980779331621367,67.5669812360218,3.5618502021236473
3,4.976207342087066,2.619329756732282,103,31.255162253634992,31.026543712669337,28.81784096125275
3,4.22832650239784,3.102967494574298,103,27.320210149057857,36.85859094011086,23.13473607134035
3,3.5605902531715685,3.8365819586104437,103,27.40115045776856,42.88505676351255,13.198708772504222
3,2.2278245369876926,4.88385949402082,103,28.859394525146367,60.377428016127254,1.3975777405301848
3,4.893820586026292,3.4229909723614487,103,34.67501731536926,28.83008105351334,20.466533589344976
3,4.030644854505954,3.9519287555092446,103,31.595705876057504,36.921637776772826,12.052329179865076
3,3.466668305366607,4.61886170960247,103,33.264135597150684,43.010722729709215,3.698216688544548
3,4.907256905356388,4.143563983103878,103,39.448115613940644,27.287647644459376,9.970251413452939
3,3.8487421202706447,4.791806029424358,103,37.26354280785117,38.22702493363451,1.497992813570903
3,4.998323291010301,4.75214553755921,103,44.557792260141824,26.004723730529363,1.6756096144348547
3,4.393519705301972,4.539510003815073,103,38.75741161144926,32.17145799265099,4.346979961431348
3,3.3627249862519095,3.323618874840223,103,22.29404386812291,46.700541978685195,19.398884919138737
3,4.318096810876289,3.8336495669809474,103,32.807831331655635,33.865764250666736,13.892477927678009
3,2.983668379962392,4.373257436080339,103,28.07479678176007,49.695102234980055,6.759399480957647
3,3.5348771628149684,0.856391003381673,103,13.2406717031728,59.002235933907095,58.6206243942927
3,4.264763979324476,1.479763373847168,103,20.389086477011226,45.238752727126155,47.773331408647444
4,1.2707821677016073,0.6541706328050467,29,2.0831328089720405,95.00108384804828,62.482787301902135
4,0.33894692161048734,1.303028870314502,29,1.8523913711375322,107.10535192041229,50.87115735349309
4,2.6094681127208124,1.1481751062328227,29,8.05897502464136,69.59671458801321,53.35771922317619
4,1.7180582488891116,2.046271658354471,29,7.199702588415224,77.25849936278344,37.987755890941656
4,0.7594685627575194,2.598993931220055,29,7.266297339165924,91.13422681864506,29.82555921761028
4,3.057072781592982,1.4134150224509838,29,11.306853166318785,61.1332564836801,48.86947703117838
4,2.613230982952886,2.0224570705701765,29,10.943894117380394,63.45633718796662,38.572921018426705
4,1.7956894266894075,2.8107515577772646,29,11.124937852586477,72.0430597286834,26.735734216471133
4,1.1276391617917967,3.047110868238218,29,10.52144866326628,82.55993735746628,23.653755325275007
4,3.7878358322276604,1.3713663179314597,29,16.201055749176483,51.74147023878962,49.532042087959454
4,3.129681393803909,2.0716686804320195,29,14.098560510198888,55.8187360747164,37.64071828025264
4,2.689602409650071,2.797595053626056,29,15.031046187345092,58.210565063747154,26.442084231801136
4,2.075781224059901,3.1003216591758114,29,13.88764072563509,66.37888352583532,22.283546084888293
4,0.7894930450277826,3.8105111287416698,29,15.177916998511327,86.25003946061898,13.223796444557909
4,4.9768880792929036,0.39767490230354335,29,24.896407381137397,46.394986022735274,67.19905378460511
4,3.692223001233081,2.3322394473195036,29,19.062751536788014,46.894251164780655,33.77868141013251
4,3.089314539152257,2.906029307829065,29,17.944082081118946,52.026888724283644,24.605980973418244
4,2.7762574902890664,3.0563487906115183,29,16.989108659195693,55.80979916084388,22.61268957010823
4,1.8142623431880687,3.828840719433435,29,17.955914144732652,68.37914556398366,12.88800071558645
4,0.3197994152981981,4.411673287341223,29,18.91246595917704,93.92506833803628,5.360906173278238
4,4.311922668758789,1.9749870478919676,29,22.513441422291898,41.51670955102226,39.18746470189239
4,3.4254166303779225,2.8439462919389142,29,19.81098851807745,47.87330756586339,25.50718368651861
4,3.1652348566752284,2.986061107358232,29,18.887378116809373,50.65058920818223,23.588289713510992
4,2.4981795188540272,3.6121895006966307,29,19.34496183592315,58.24839286443763,15.244383285468125
4,1.3363139716295327,4.426767286458537,29,21.38390872570584,75.42439385493921,5.808679586883141
4,4.179227877797648,2.758159660953595,29,25.03094216794254,38.84611441785343,26.78035247803166
4,3.549725504794183,3.1901890879865133,29,22.76096610328146,44.88359877281723,21.821033310565014
4,3.1818214695708225,3.6738086272495654,29,23.60437650093079,48.2274475555692,14.765358420892824
4,2.16212854547533,4.547359961235909,29,25.329187327305256,61.616544459401574,4.757271402345655
4,4.248190268226985,3.224750906008138,29,28.23198606666557,36.189980747165386,22.45480137722705
4,3.45522917862583,3.8953601575605434,29,27.132830766181907,44.100506225515204,12.164182777671545
4,3.0292973872599154,4.453969517239221,29,29.07509866616683,48.98573997822048,5.846387256885759
4,4.880735328243916,3.5369102463094313,29,36.037026861509034,28.5207298087795,20.00050920576078
4,4.133708429745632,3.93661941764012,29,32.38140721192658,35.700012712884146,12.572732477624161
4,3.400133165222212,4.670429212788258,29,33.47106139771761,43.86393701698665,3.431584704708161
4,4.93084559488633,3.979777695279188,29,39.69269905934764,27.177105587363506,13.674121045746077
4,3.8774607371622616,4.846347719907309,29,38.4831327869107,37.86882932778563,2.286957467731643
4,4.713521957114624,4.995107422541757,29,46.35415682243437,28.73211091245824,3.017440104097041
4,1.5218070871290341,0.6556526030858573,29,2.789801296913332,90.7100989936392,62.4593759879548
4,2.934971995914992,2.616486555603111,29,15.468807026890673,55.606396899880465,29.52501259135375
4,2.555279227579928,2.3327836900582493,29,11.988749808480401,62.528824964807235,33.963200553360906
4,1.2793952170372247,2.1488655166588595,29,6.222693288183699,84.16187804361712,36.42477257244759
4,4.481978915180476,1.4005228565037804,29,22.051257380268016,43.41124685199528,49.009572863884
4,2.739627070084403,2.620103914859092,29,14.374244219384918,58.36517875394672,29.48959021203477
5,0.3285076344361987,0.5574493724747109,39,0.41951812507810615,113.25104324911088,64.32966976979453
5,0.21733793775217614,1.6716727876991533,39,2.833615852874379,106.91997996161156,44.330418102143575
5,2.56018813546157,1.2119347654636472,39,8.01737994434387,69.67836760275068,52.581710144170145
5,1.7466280984142406,2.016529869369683,39,7.187500213052665,76.97432044837522,38.582537847592185
5,1.059228113586891,2.274900140568496,39,6.277016080309956,87.37792253052105,34.849013158799096
5,2.909229768629422,1.5165582376882072,39,10.700379586499082,62.42582817340959,47.051096772732244
5,2.649499252805667,2.133112034563593,39,11.601603970841182,62.24970678396947,36.867768195692214
5,2.034430512526432,2.5048031782484035,39,10.391375929745557,69.54533234788506,31.19937482307936
5,1.0880538465543548,3.039318189684007,39,10.376083693547036,83.28779043810952,23.782583247283185
5,3.5951265140998374,1.1784661858881413,39,14.302856309155363,55.606332925397936,52.874703600192426
5,3.0137702972507077,2.381833890285608,39,14.805099881900196,55.6818291614335,33.3268864852089
5,2.651779381276078,2.857757251612132,39,15.12422906922725,58.45288516248216,25.398287341115505
5,2.06292065873619,3.1432610773995755,39,14.152950571488958,66.49216713228844,21.454529690183726
5,0.9001916948138106,3.8139611084528955,39,15.362683824797593,84.21169861007881,13.247968187618504
5,3.626126385250048,2.323522692650076,39,18.53173885669768,47.778320375592585,33.914894765122924
5,3.037012950389833,3.0028964346166243,39,18.183527346304114,52.32017443911246,23.336786130735426
5,2.8206066323379666,3.112092963272926,39,17.575059068234594,54.94642180329568,21.49876251130263
5,1.8079274278164312,3.841621903514464,39,18.036915511146763,68.45164709105106,12.754141475006382
5,4.261814932553007,1.9888886027393888,39,22.122933020086528,41.98170280235481,38.94233353614581
5,3.3608747914640253,2.9210551467556254,39,19.813311377335896,48.378836282873976,25.189629260403986
5,3.2177217420982003,2.9947788745144353,39,19.286570032092985,49.92699796130491,23.799826086975933
5,2.4878612355266183,3.6506438951859312,39,19.55356517897898,58.266509792504806,15.015154128521218
5,1.3638803185234385,4.43248662649853,39,21.483529748088856,74.91414836179868,5.755436657866436
5,4.144807943994884,2.868301269058024,39,25.338213728748727,38.82320944772144,25.921665036356686
5,3.7713377140125166,3.1391180757962305,39,24.044603379114342,42.270164495962646,22.50812799981926
5,3.2080283731098924,3.7102000012100684,39,24.023787431244138,47.74968679054132,14.52356836038916
5,2.2532409804684175,4.430434044634245,39,24.70088435653904,60.37166258881866,6.012498657763377
5,4.303699709682348,3.1126820899663423,39,28.116221886441867,35.93126209781951,22.53995232725596
5,3.436294339286107,3.934445949166693,39,27.268621802112932,44.23643812080272,11.873405494166136
5,3.0174196668191744,4.472614723135638,39,29.155064757800233,49.13892371562466,5.752018740943861
5,4.963730158476293,3.3364161163970065,39,35.92315974430785,28.3371413481807,19.61945949896093
5,4.163538692875626,4.0182537456375025,39,33.627851161459446,35.41551231220227,10.897742684181505
5,3.257967888638142,4.786104676836926,39,33.57858144141403,45.72592550955508,2.7508612503091285
5,4.992873613862362,3.82217005030338,39,39.84296142350592,27.201912452387177,13.715859779865546
5,3.8510075789337987,4.9560373338261865,39,39.41534572275853,38.32986880826448,2.425687775758778
5,4.840019820600481,2.8122123319951475,39,31.318755614710085,31.38589570968969,26.481447468247318
5,4.52408935155621,0.9889128202205277,39,21.425570585900594,46.06013518747066,56.074402964990554
5,0.9779520792126334,0.09758364799100139,39,1.0546743934122205,105.50224486110804,72.29944314813628
5,3.3137454907002226,2.274666720144921,39,16.175327396857657,52.11922260741197,34.85197423070473
6,1.3911043621485397,1.109672908968859,8,3.1421360560930562,89.21307969585277,54.270068522241075
6,0.304953501032893,1.188718443677141,8,1.5489509246775288,108.5804689061892,52.651581076485954
6,2.6628274166756354,0.45025976024940273,8,7.350040832960845,74.44670460161778,66.9690537063396
6,2.4912488184528234,1.3674246398750078,8,8.043963977650163,69.61358097421301,49.59492557884748
6,1.615274751276471,2.1570813152327686,8,7.315688470987251,78.3599121961914,36.30996215381358
6,0.640532206935909,2.612120113601384,8,7.137502985645767,93.21110102225961,29.429021813347948
6,2.8338558221796575,1.6206554462643115,8,10.60778788538762,62.86280818080802,45.05927304573339
6,2.5627331985433965,2.24584177172511,8,11.658999405272375,62.92211619734127,34.95755562125317
6,1.770942413735529,2.7848228757276807,8,10.868806533504003,72.5144135658339,26.836015900917836
6,0.8484542199245853,3.2601731008936863,8,11.28501347204464,86.78407671817754,20.70107781516775
6,3.7542072264149917,1.5336563361451272,8,16.453303907169605,51.05129330192824,46.15449650328328
6,2.9080056291453467,2.480416585052632,8,14.648557031044852,56.675727318749146,31.416946950967343
6,2.631867376213707,2.8648819264388843,8,15.110207152310494,58.88315245918047,25.810888038827155
6,1.4317637320832133,3.6683973198868127,8,15.481984652913233,75.21057194524528,15.408869202676433
6,0.6505541061937391,3.8212374706762544,8,15.053857991492182,88.80708437303328,12.921872189936902
6,4.51779459107321,1.3182831908651582,8,22.14860047296085,43.60400913803372,50.39430337018481
6,3.6149450924654265,2.467692322628397,8,19.18320119602724,47.22684716044742,31.859078440490613
6,3.0883444401317095,3.0232886477688496,8,18.60846453332458,51.513480492110475,22.91743065793202
6,2.7681594648425074,3.2108042265838,8,17.958737270565116,55.394662924768,20.49850849309753
6,1.7134563317622051,3.844990479119248,8,17.722370010043672,69.99218389744776,12.689774214955765
6,4.253284353863234,2.160246271033289,8,22.743871334396502,41.01762167921473,36.07053245064106
6,3.3404588193162645,2.9572576750692785,8,19.87093895261741,48.488928127409594,24.253045965039913
6,3.130129578850609,3.0615286147122136,8,19.096416671612946,50.78875980052855,22.383819604538363
6,2.423592534110622,3.717077251682093,8,19.670681720609398,59.13096242240877,14.47488319362917
6,1.285985915656074,4.436743844978084,8,21.306328445842837,76.27345353126634,5.614053504649775
6,4.092460711975089,2.9506535993748173,8,25.366983688577182,39.07918394458237,24.75776929442236
6,3.484836979590175,3.266655721691396,8,22.841915310282452,45.41161737786788,20.540526669099663
6,3.176071063727528,3.7423530769283824,8,23.97503062553197,48.189301362056895,14.247370049191176
6,2.221109717776689,4.472650503655348,8,24.92555228544122,60.831683279049436,5.529059889545195
6,4.934392259321962,2.8214869361101016,8,32.28131161577386,30.40849635792923,26.636339823249
6,4.189621177096614,3.2933173284672925,8,28.48637568950474,36.68400257201938,20.080148563229685
6,3.3575100451566096,4.061529267316677,8,27.675560041344283,45.08088996412352,10.31767919649451
6,3.0222709049489955,4.474105263539956,8,29.16324681922061,49.01587811051806,5.304608802195986
6,4.9968863300084045,3.326409595723097,8,35.989370916526546,28.25490869391382,20.43975990455276
6,4.077286415103701,4.004900873965199,8,32.80491655937547,36.48520304672704,11.315866719996833
6,3.466099154348089,4.669532256253095,8,33.72962688996844,43.03095795388849,3.53637221756847
6,4.9647630306637405,4.017436943217714,8,40.702806083246024,27.843566724987255,13.477991852153409
6,3.8722030255095126,4.999824225498239,8,39.59593355394753,38.39404023800864,2.36477537074207
6,1.9719224446830284,3.17055186403206,8,13.96233898545613,67.84285221487816,21.103770060464935
6,4.776285939169239,2.1186352705945204,8,27.30642511010683,35.590884892031255,37.13764390915895
7,0.5726366831234403,1.0609479696297304,2,1.474250996050328,104.48553425206069,55.24617314193384
7,0.11952219033765477,1.600383950872989,2,2.5664997948321577,109.15347230496656,45.50257834010898
7,2.467397404171141,0.02429069901140557,2,6.23136424838404,81.58845300569601,73.57121462680104
7,2.3701723949115405,1.4382714983961753,2,7.622731104472933,70.93990238614286,48.24619145967889
7,1.6223020962784949,2.120461393214756,2,7.079021549527846,78.44850321063637,36.70663227803169
7,0.8485249625745379,2.401227057378241,2,6.452372709326363,90.47551073639862,32.90652534815152
7,3.8023355636167047,0.0777700532855774,2,14.256253389833121,62.67209148222117,73.06577337783291
7,2.866159762348336,1.6810328314797611,2,10.996945546160996,62.01603326018178,43.853113180086424
7,2.5014481855915935,2.3306390523412865,2,11.728291519208891,63.303194876884355,34.00987919048108
7,1.9351543375317162,2.5770170519787583,2,10.374658389785878,70.83032791578366,29.897642952520982
7,0.929416033792641,3.1785939558814076,2,10.90394762905518,85.6084898612077,21.60262371647166
7,3.636088743809483,1.641522639728531,2,15.927867280595285,51.669050407138734,43.856604909346956
7,3.027818720762367,2.4785339538279687,2,15.363816452828425,54.983673140482374,31.560675862577057
7,2.670385304047028,2.803814919861651,2,14.969086771414684,58.57178340562211,26.705195909488722
7,1.8674890919330078,3.336715554864264,2,14.63889359749144,68.94890249457474,18.897591974700546
7,0.6756535307884928,3.9658610312281697,2,16.182759172203912,88.01418653704988,11.422597217473704
7,4.5009608253556355,1.4743291323977468,2,22.40099838745559,42.690587172193446,47.62587976860772
7,3.534622383123402,2.546646888335191,2,19.01230228865461,47.91475992637536,30.812566641453646
7,3.116158436886089,3.025904139656055,2,18.800788173833055,51.103179688264824,22.804131724863147
7,2.442200744628647,3.4570708846253724,2,17.968467285573702,59.55222702319613,17.290866591409795
7,1.7134890034737675,4.024401908271766,2,19.190088125825472,69.60646619001368,10.568797591538157
7,0.06380075537136903,4.854998410409015,2,23.496603665214952,98.0398376216211,1.411747581042146
7,4.200224366687656,2.2591241046776918,2,22.780070705280316,41.11076264536973,34.642785519539416
7,3.287974601176029,3.0516279930285464,2,20.067227398196884,48.73723861881999,22.71978270404547
7,3.136924755053574,3.1119147500931517,2,19.46237365315273,50.47387084895685,21.619672901581104
7,2.345014211789496,3.7932866589183627,2,19.894867116527898,60.07498242965609,13.39090407441547
7,1.2026863807871078,4.539038396070855,2,22.014747340067363,77.63075651805848,4.369008267452482
7,4.1652099126390105,3.0662271872964193,2,26.638459022497734,37.71205815817106,23.134960016571895
7,3.452160194960597,3.3347101830997463,2,23.06672733649839,45.58337319924062,19.53452475463657
7,3.023825920754831,3.9242572107827622,2,24.43836057070728,49.93192138934187,12.083690625648721
7,2.0260909866054195,4.650610746838701,2,25.654830527021325,63.73113412212016,3.4774117430042146
7,4.928530029221943,2.8755331736634404,2,32.53687139440564,30.285847881694828,25.44397858953684
7,4.196125717168138,3.307091397479813,2,28.626493953233975,36.57873022629421,19.800588818163934
7,3.7182819100408775,3.894600043118306,2,29.022728333845706,40.824538351742646,12.259319119627861
7,2.972170760697817,4.550899694733004,2,29.537974348215762,49.64813205680396,4.458236290973186
7,4.983575329612884,3.3723854551583243,2,36.25688240771191,28.528937595405658,17.6664444044642
7,4.112470577016689,3.9923012553599064,2,32.910556003035715,36.3179120978385,10.470027764301246
7,3.4942818029865386,4.654528945869476,2,33.68938373698521,42.691470992969045,2.440989621171383
7,4.9976881600562955,4.126200388333584,2,41.185109096399216,28.39358697727863,7.903549254706967
7,3.974534570125982,4.833856270330266,2,38.31188064122074,37.520942653157206,0.918041345253549
7,3.0064153832945077,3.8588104872904965,2,23.798140657327536,50.32238913029197,12.856832428649664
7,2.2043082718185074,3.1503687332776105,2,14.809239807497669,64.22241682735685,21.271757717714205
7,3.847767622532725,3.0688118329859138,2,24.236145995731462,41.59999449839899,22.94269718451342
7,2.925590757034215,3.16914713819896,2,18.575131965623992,53.287323210046225,21.079809844458907
7,3.3765614544105538,1.4459785296438277,2,13.46071792142848,56.417525089899286,47.64899045655157
